Date/Time,Load,Wind,Hydro,Fossil,Biomass
8/29/2021 0:00,5125,31,5253,1130,1145
8/29/2021 0:05,5108,32,5011,1138,1149
8/29/2021 0:10,5076,31,4755,1154,1144
8/29/2021 0:15,5055,28,4725,1153,1152
8/29/2021 0:20,5021,27,4617,1148,1149
8/29/2021 0:25,4974,29,4646,1148,1150
8/29/2021 0:30,4987,31,4656,1148,1150
8/29/2021 0:35,4942,31,4619,1149,1146
8/29/2021 0:40,4956,29,4646,1160,1146
8/29/2021 0:45,4937,26,4647,1160,1145
8/29/2021 0:50,4948,26,4592,1154,1146
8/29/2021 0:55,4882,23,4604,1155,1152
8/29/2021 1:00,4882,21,4504,1158,1152
8/29/2021 1:05,4883,20,4504,1155,1152
8/29/2021 1:10,4868,18,4389,1157,1152
8/29/2021 1:15,4839,16,4417,1159,1152
8/29/2021 1:20,4839,15,4412,1161,1150
8/29/2021 1:25,4841,13,4430,1160,1150
8/29/2021 1:30,4807,13,4434,1156,1152
8/29/2021 1:35,4804,13,4419,1164,1152
8/29/2021 1:40,4776,12,4400,1161,1150
8/29/2021 1:45,4760,13,4420,1160,1152
8/29/2021 1:50,4756,15,4377,1159,1147
8/29/2021 1:55,4742,14,4316,1159,1147
8/29/2021 2:00,4753,14,4226,1158,1146
8/29/2021 2:05,4726,16,4255,1162,1148
8/29/2021 2:10,4708,17,4204,1165,1149
8/29/2021 2:15,4691,18,4206,1162,1149
8/29/2021 2:20,4727,20,4208,1163,1146
8/29/2021 2:25,4696,20,4247,1161,1152
8/29/2021 2:30,4700,22,4218,1160,1152
8/29/2021 2:35,4683,23,4214,1157,1152
8/29/2021 2:40,4666,25,4197,1158,1147
8/29/2021 2:45,4653,26,4156,1159,1152
8/29/2021 2:50,4685,26,4205,1158,1152
8/29/2021 2:55,4655,28,4183,1170,1152
8/29/2021 3:00,4658,28,4152,1184,1149
8/29/2021 3:05,4650,28,4141,1199,1154
8/29/2021 3:10,4648,27,4133,1207,1154
8/29/2021 3:15,4683,27,4098,1209,1148
8/29/2021 3:20,4655,25,4122,1207,1152
8/29/2021 3:25,4646,27,4114,1207,1149
8/29/2021 3:30,4646,28,4048,1211,1152
8/29/2021 3:35,4608,29,4084,1210,1149
8/29/2021 3:40,4652,30,4101,1209,1149
8/29/2021 3:45,4622,29,4073,1206,1151
8/29/2021 3:50,4625,31,4061,1211,1152
8/29/2021 3:55,4627,31,4079,1212,1153
8/29/2021 4:00,4646,30,4079,1218,1153
8/29/2021 4:05,4627,27,4107,1207,1153
8/29/2021 4:10,4646,26,4149,1206,1152
8/29/2021 4:15,4646,28,4175,1212,1149
8/29/2021 4:20,4643,27,4193,1211,1154
8/29/2021 4:25,4654,27,4189,1208,1146
8/29/2021 4:30,4650,27,4184,1208,1150
8/29/2021 4:35,4655,27,4168,1206,1155
8/29/2021 4:40,4646,25,4186,1208,1147
8/29/2021 4:45,4647,25,4209,1206,1153
8/29/2021 4:50,4676,26,4200,1211,1153
8/29/2021 4:55,4656,25,4207,1206,1154
8/29/2021 5:00,4654,25,4216,1212,1154
8/29/2021 5:05,4684,23,4264,1207,1149
8/29/2021 5:10,4707,24,4249,1208,1154
8/29/2021 5:15,4696,24,4235,1205,1154
8/29/2021 5:20,4706,23,4226,1209,1152
8/29/2021 5:25,4703,22,4235,1211,1154
8/29/2021 5:30,4718,24,4221,1206,1152
8/29/2021 5:35,4750,25,4244,1207,1152
8/29/2021 5:40,4750,23,4252,1210,1154
8/29/2021 5:45,4717,25,4259,1209,1155
8/29/2021 5:50,4745,27,4285,1210,1152
8/29/2021 5:55,4756,29,4402,1210,1154
8/29/2021 6:00,4757,29,4543,1207,1154
8/29/2021 6:05,4815,28,4799,1212,1152
8/29/2021 6:10,4823,27,4858,1211,1154
8/29/2021 6:15,4824,28,4909,1210,1149
8/29/2021 6:20,4833,26,4907,1210,1155
8/29/2021 6:25,4850,24,4933,1207,1150
8/29/2021 6:30,4841,22,4916,1211,1149
8/29/2021 6:35,4852,21,4903,1211,1155
8/29/2021 6:40,4857,18,4890,1211,1155
8/29/2021 6:45,4890,15,4898,1212,1155
8/29/2021 6:50,4867,12,4887,1214,1155
8/29/2021 6:55,4909,13,4994,1213,1156
8/29/2021 7:00,4899,11,4991,1213,1155
8/29/2021 7:05,4953,11,5042,1213,1155
8/29/2021 7:10,4964,11,5089,1212,1152
8/29/2021 7:15,4977,10,5098,1213,1156
8/29/2021 7:20,5035,9,5081,1216,1154
8/29/2021 7:25,5043,7,5095,1218,1152
8/29/2021 7:30,5041,6,5088,1214,1154
8/29/2021 7:35,5085,5,5095,1217,1152
8/29/2021 7:40,5110,2,5123,1218,1154
8/29/2021 7:45,5150,1,5134,1214,1155
8/29/2021 7:50,5156,2,5167,1213,1152
8/29/2021 7:55,5165,2,5279,1210,1155
8/29/2021 8:00,5200,2,5340,1208,1149
8/29/2021 8:05,5224,2,5365,1208,1154
8/29/2021 8:10,5237,2,5431,1207,1154
8/29/2021 8:15,5277,2,5445,1200,1152
8/29/2021 8:20,5309,2,5429,1210,1149
8/29/2021 8:25,5337,2,5470,1204,1150
8/29/2021 8:30,5370,2,5520,1204,1149
8/29/2021 8:35,5360,3,5520,1202,1150
8/29/2021 8:40,5389,2,5483,1199,1152
8/29/2021 8:45,5408,2,5457,1199,1147
8/29/2021 8:50,5409,1,5533,1203,1154
8/29/2021 8:55,5456,1,5669,1195,1149
8/29/2021 9:00,5437,1,5674,1197,1149
8/29/2021 9:05,5472,2,5751,1199,1152
8/29/2021 9:10,5509,1,5791,1198,1148
8/29/2021 9:15,5496,1,5785,1201,1154
8/29/2021 9:20,5525,1,5807,1200,1152
8/29/2021 9:25,5537,1,5822,1198,1154
8/29/2021 9:30,5546,1,5798,1201,1152
8/29/2021 9:35,5563,2,5840,1199,1148
8/29/2021 9:40,5577,3,5821,1200,1152
8/29/2021 9:45,5567,3,5822,1199,1150
8/29/2021 9:50,5587,3,5838,1196,1152
8/29/2021 9:55,5606,3,5908,1192,1147
8/29/2021 10:00,5592,4,5857,1191,1149
8/29/2021 10:05,5620,4,5935,1186,1146
8/29/2021 10:10,5610,6,6004,1182,1149
8/29/2021 10:15,5649,6,6033,1178,1150
8/29/2021 10:20,5641,7,6002,1180,1151
8/29/2021 10:25,5663,6,5997,1181,1151
8/29/2021 10:30,5685,8,6001,1178,1150
8/29/2021 10:35,5697,9,6084,1178,1150
8/29/2021 10:40,5676,10,6126,1174,1149
8/29/2021 10:45,5710,12,6083,1179,1149
8/29/2021 10:50,5709,13,6109,1177,1150
8/29/2021 10:55,5734,14,6118,1178,1149
8/29/2021 11:00,5742,14,6117,1176,1148
8/29/2021 11:05,5774,16,6242,1179,1150
8/29/2021 11:10,5774,17,6342,1177,1147
8/29/2021 11:15,5796,19,6334,1174,1149
8/29/2021 11:20,5807,19,6369,1176,1149
8/29/2021 11:25,5843,22,6349,1177,1148
8/29/2021 11:30,5838,23,6378,1172,1142
8/29/2021 11:35,5812,26,6294,1176,1149
8/29/2021 11:40,5820,27,6290,1172,1146
8/29/2021 11:45,5831,28,6298,1173,1145
8/29/2021 11:50,5872,32,6311,1171,1146
8/29/2021 11:55,5883,30,6557,1168,1140
8/29/2021 12:00,5882,32,6819,1163,1140
8/29/2021 12:05,5932,27,7020,1165,1146
8/29/2021 12:10,5919,28,7275,1163,1146
8/29/2021 12:15,5942,30,7302,1162,1147
8/29/2021 12:20,5958,30,7333,1159,1140
8/29/2021 12:25,5959,33,7377,1157,1146
8/29/2021 12:30,5947,32,7337,1159,1140
8/29/2021 12:35,5994,32,7382,1151,1140
8/29/2021 12:40,5997,35,7400,1155,1141
8/29/2021 12:45,6020,32,7382,1156,1140
8/29/2021 12:50,6003,36,7401,1154,1143
8/29/2021 12:55,6041,32,7420,1157,1143
8/29/2021 13:00,6040,32,7440,1156,1145
8/29/2021 13:05,6058,34,7506,1158,1139
8/29/2021 13:10,6117,33,7561,1155,1138
8/29/2021 13:15,6103,35,7520,1154,1143
8/29/2021 13:20,6120,32,7577,1157,1143
8/29/2021 13:25,6117,33,7555,1155,1144
8/29/2021 13:30,6175,30,7602,1150,1146
8/29/2021 13:35,6120,33,7540,1153,1139
8/29/2021 13:40,6185,32,7501,1151,1145
8/29/2021 13:45,6168,34,7532,1160,1144
8/29/2021 13:50,6171,34,7573,1156,1139
8/29/2021 13:55,6238,35,7602,1159,1145
8/29/2021 14:00,6208,35,7735,1153,1140
8/29/2021 14:05,6195,35,7752,1156,1140
8/29/2021 14:10,6239,32,7849,1155,1144
8/29/2021 14:15,6260,35,7895,1155,1144
8/29/2021 14:20,6270,32,7878,1156,1139
8/29/2021 14:25,6303,26,7854,1155,1146
8/29/2021 14:30,6289,30,7903,1156,1144
8/29/2021 14:35,6304,25,7963,1154,1140
8/29/2021 14:40,6327,25,7929,1153,1144
8/29/2021 14:45,6349,24,7892,1154,1140
8/29/2021 14:50,6373,25,7948,1152,1138
8/29/2021 14:55,6379,26,7911,1149,1139
8/29/2021 15:00,6370,23,7935,1152,1140
8/29/2021 15:05,6379,19,7986,1143,1143
8/29/2021 15:10,6372,21,7999,1148,1143
8/29/2021 15:15,6383,16,8007,1150,1142
8/29/2021 15:20,6415,19,8041,1153,1142
8/29/2021 15:25,6420,18,8071,1154,1142
8/29/2021 15:30,6422,15,8149,1148,1143
8/29/2021 15:35,6464,14,8179,1150,1142
8/29/2021 15:40,6469,15,8116,1147,1138
8/29/2021 15:45,6510,17,8137,1156,1141
8/29/2021 15:50,6494,16,8229,1158,1137
8/29/2021 15:55,6541,13,8221,1156,1142
8/29/2021 16:00,6560,14,8190,1155,1143
8/29/2021 16:05,6569,12,8298,1157,1142
8/29/2021 16:10,6584,11,8381,1152,1143
8/29/2021 16:15,6601,12,8352,1156,1138
8/29/2021 16:20,6592,11,8416,1154,1143
8/29/2021 16:25,6623,14,8394,1151,1142
8/29/2021 16:30,6618,18,8458,1154,1141
8/29/2021 16:35,6654,28,8489,1151,1142
8/29/2021 16:40,6675,43,8486,1151,1138
8/29/2021 16:45,6719,51,8461,1152,1137
8/29/2021 16:50,6703,65,8419,1153,1142
8/29/2021 16:55,6763,73,8467,1151,1141
8/29/2021 17:00,6735,86,8517,1153,1137
8/29/2021 17:05,6763,90,8528,1153,1140
8/29/2021 17:10,6781,88,8478,1152,1136
8/29/2021 17:15,6773,91,8507,1154,1135
8/29/2021 17:20,6778,93,8469,1155,1141
8/29/2021 17:25,6792,97,8499,1151,1136
8/29/2021 17:30,6781,100,8424,1150,1143
8/29/2021 17:35,6774,103,8471,1148,1136
8/29/2021 17:40,6776,107,8492,1148,1142
8/29/2021 17:45,6814,109,8513,1146,1137
8/29/2021 17:50,6814,113,8519,1150,1136
8/29/2021 17:55,6790,111,8567,1161,1143
8/29/2021 18:00,6821,112,8562,1160,1141
8/29/2021 18:05,6837,110,8578,1156,1142
8/29/2021 18:10,6837,111,8607,1159,1137
8/29/2021 18:15,6816,118,8597,1160,1140
8/29/2021 18:20,6813,113,8594,1157,1138
8/29/2021 18:25,6804,119,8626,1159,1143
8/29/2021 18:30,6811,130,8638,1162,1144
8/29/2021 18:35,6779,134,8563,1167,1140
8/29/2021 18:40,6778,140,8535,1165,1144
8/29/2021 18:45,6743,139,8515,1168,1143
8/29/2021 18:50,6745,149,8457,1169,1139
8/29/2021 18:55,6720,154,8387,1170,1137
8/29/2021 19:00,6679,159,8277,1179,1137
8/29/2021 19:05,6630,165,8220,1180,1141
8/29/2021 19:10,6618,175,8199,1180,1144
8/29/2021 19:15,6630,187,8207,1185,1143
8/29/2021 19:20,6562,200,8133,1184,1143
8/29/2021 19:25,6567,210,8144,1185,1137
8/29/2021 19:30,6532,219,8112,1185,1139
8/29/2021 19:35,6527,229,8102,1189,1139
8/29/2021 19:40,6507,230,8077,1183,1139
8/29/2021 19:45,6470,237,8093,1184,1144
8/29/2021 19:50,6489,244,8097,1189,1143
8/29/2021 19:55,6521,256,8051,1188,1144
8/29/2021 20:00,6482,260,8045,1190,1142
8/29/2021 20:05,6460,265,8039,1191,1141
8/29/2021 20:10,6470,284,7977,1186,1144
8/29/2021 20:15,6475,299,8003,1188,1145
8/29/2021 20:20,6439,306,7998,1194,1140
8/29/2021 20:25,6428,309,7964,1193,1140
8/29/2021 20:30,6411,312,7944,1187,1138
8/29/2021 20:35,6364,316,7933,1193,1140
8/29/2021 20:40,6365,320,7859,1191,1145
8/29/2021 20:45,6328,326,7819,1194,1140
8/29/2021 20:50,6274,326,7745,1196,1140
8/29/2021 20:55,6253,332,7628,1194,1140
8/29/2021 21:00,6205,338,7514,1196,1145
8/29/2021 21:05,6163,354,7477,1199,1140
8/29/2021 21:10,6127,371,7309,1200,1144
8/29/2021 21:15,6091,404,7252,1200,1145
8/29/2021 21:20,6061,443,7217,1196,1145
8/29/2021 21:25,6026,463,7129,1198,1145
8/29/2021 21:30,5995,481,7114,1198,1140
8/29/2021 21:35,5967,491,7016,1197,1148
8/29/2021 21:40,5926,527,6921,1198,1143
8/29/2021 21:45,5920,557,6856,1195,1144
8/29/2021 21:50,5851,606,6752,1203,1146
8/29/2021 21:55,5814,629,6387,1197,1145
8/29/2021 22:00,5762,655,5859,1207,1149
8/29/2021 22:05,5710,677,5474,1210,1149
8/29/2021 22:10,5666,725,5045,1207,1145
8/29/2021 22:15,5613,776,4848,1202,1143
8/29/2021 22:20,5600,841,4751,1208,1148
8/29/2021 22:25,5527,908,4593,1212,1146
8/29/2021 22:30,5521,950,4539,1208,1144
8/29/2021 22:35,5476,991,4507,1207,1150
8/29/2021 22:40,5445,1032,4409,1210,1149
8/29/2021 22:45,5392,1073,4287,1205,1146
8/29/2021 22:50,5378,921,4221,1205,1148
8/29/2021 22:55,5343,812,4445,1200,1141
8/29/2021 23:00,5295,855,4458,1181,1147
8/29/2021 23:05,5313,1015,4416,1174,1142
8/29/2021 23:10,5279,1146,4276,1164,1140
8/29/2021 23:15,5237,1131,4226,1163,1146
8/29/2021 23:20,5197,1107,4186,1163,1145
8/29/2021 23:25,5152,1089,4173,1170,1144
8/29/2021 23:30,5143,1081,4156,1168,1146
8/29/2021 23:35,5137,1051,4162,1167,1145
8/29/2021 23:40,5106,1024,4150,1159,1146
8/29/2021 23:45,5105,1034,4154,1159,1141
8/29/2021 23:50,5039,1023,4132,1161,1146
8/29/2021 23:55,5006,1029,4099,1162,1145
8/30/2021 0:00,4987,1038,4067,1173,1146
8/30/2021 0:05,4973,1037,4106,1170,1146
8/30/2021 0:10,4952,1031,4087,1169,1142
8/30/2021 0:15,4938,1020,4105,1173,1142
8/30/2021 0:20,4929,1032,4108,1173,1146
8/30/2021 0:25,4915,1060,4133,1175,1146
8/30/2021 0:30,4888,1070,4143,1171,1146
8/30/2021 0:35,4869,1085,4098,1172,1148
8/30/2021 0:40,4868,1080,4077,1177,1148
8/30/2021 0:45,4852,1090,4005,1174,1140
8/30/2021 0:50,4817,1113,3960,1182,1146
8/30/2021 0:55,4818,1136,3886,1179,1146
8/30/2021 1:00,4791,1158,3838,1180,1142
8/30/2021 1:05,4777,1188,3837,1177,1142
8/30/2021 1:10,4766,1220,3807,1172,1147
8/30/2021 1:15,4762,1226,3806,1178,1147
8/30/2021 1:20,4759,1241,3784,1178,1145
8/30/2021 1:25,4753,1245,3805,1172,1148
8/30/2021 1:30,4759,1283,3751,1177,1149
8/30/2021 1:35,4738,1285,3763,1180,1146
8/30/2021 1:40,4733,1263,3760,1173,1149
8/30/2021 1:45,4726,1274,3761,1180,1150
8/30/2021 1:50,4722,1263,3738,1179,1143
8/30/2021 1:55,4716,1266,3770,1176,1151
8/30/2021 2:00,4709,1265,3813,1177,1149
8/30/2021 2:05,4702,1273,3826,1176,1145
8/30/2021 2:10,4710,1307,3891,1175,1150
8/30/2021 2:15,4696,1313,3892,1178,1147
8/30/2021 2:20,4685,1318,3878,1172,1149
8/30/2021 2:25,4709,1330,3877,1173,1150
8/30/2021 2:30,4685,1329,3873,1172,1152
8/30/2021 2:35,4686,1333,3876,1173,1146
8/30/2021 2:40,4678,1333,3868,1166,1152
8/30/2021 2:45,4671,1349,3875,1174,1152
8/30/2021 2:50,4690,1390,3836,1174,1152
8/30/2021 2:55,4671,1441,3789,1175,1152
8/30/2021 3:00,4695,1461,3707,1173,1152
8/30/2021 3:05,4678,1457,3716,1172,1152
8/30/2021 3:10,4684,1456,3707,1166,1152
8/30/2021 3:15,4700,1451,3717,1168,1152
8/30/2021 3:20,4674,1471,3693,1167,1152
8/30/2021 3:25,4673,1484,3680,1172,1146
8/30/2021 3:30,4672,1489,3694,1168,1152
8/30/2021 3:35,4679,1501,3699,1171,1146
8/30/2021 3:40,4696,1508,3702,1169,1149
8/30/2021 3:45,4690,1501,3687,1172,1149
8/30/2021 3:50,4691,1494,3696,1168,1144
8/30/2021 3:55,4706,1508,3690,1168,1147
8/30/2021 4:00,4719,1519,3713,1169,1152
8/30/2021 4:05,4727,1564,3718,1168,1152
8/30/2021 4:10,4747,1582,3750,1169,1152
8/30/2021 4:15,4766,1603,3762,1171,1152
8/30/2021 4:20,4764,1610,3733,1170,1152
8/30/2021 4:25,4791,1633,3724,1172,1148
8/30/2021 4:30,4817,1680,3728,1165,1151
8/30/2021 4:35,4849,1709,3676,1171,1147
8/30/2021 4:40,4848,1729,3656,1167,1152
8/30/2021 4:45,4871,1749,3668,1166,1145
8/30/2021 4:50,4858,1751,3692,1166,1145
8/30/2021 4:55,4876,1792,3781,1164,1148
8/30/2021 5:00,4938,1809,3785,1157,1147
8/30/2021 5:05,4996,1853,3951,1165,1152
8/30/2021 5:10,5032,1886,4016,1171,1152
8/30/2021 5:15,5054,1917,4065,1180,1147
8/30/2021 5:20,5080,1937,4027,1181,1152
8/30/2021 5:25,5086,1950,4046,1177,1152
8/30/2021 5:30,5115,1951,4040,1175,1147
8/30/2021 5:35,5145,1956,4050,1176,1152
8/30/2021 5:40,5192,1973,4054,1182,1152
8/30/2021 5:45,5186,1988,4057,1181,1151
8/30/2021 5:50,5217,1974,4070,1181,1148
8/30/2021 5:55,5236,1976,4221,1194,1152
8/30/2021 6:00,5097,2004,4269,1206,1152
8/30/2021 6:05,5195,2003,4501,1220,1152
8/30/2021 6:10,5219,2035,4652,1232,1152
8/30/2021 6:15,5258,2040,4735,1232,1152
8/30/2021 6:20,5307,2038,4785,1230,1146
8/30/2021 6:25,5332,2023,4845,1233,1150
8/30/2021 6:30,5349,2026,4853,1235,1152
8/30/2021 6:35,5362,2049,4849,1233,1148
8/30/2021 6:40,5381,2068,4818,1230,1152
8/30/2021 6:45,5420,2051,4823,1234,1146
8/30/2021 6:50,5421,2041,4814,1233,1154
8/30/2021 6:55,5407,2053,4871,1228,1149
8/30/2021 7:00,5469,2033,5001,1233,1154
8/30/2021 7:05,5482,2083,5185,1228,1154
8/30/2021 7:10,5525,2099,5298,1234,1152
8/30/2021 7:15,5528,2141,5333,1232,1152
8/30/2021 7:20,5591,2147,5311,1227,1146
8/30/2021 7:25,5565,2198,5283,1230,1152
8/30/2021 7:30,5580,2254,5267,1228,1150
8/30/2021 7:35,5606,2241,5207,1229,1144
8/30/2021 7:40,5614,2216,5315,1234,1152
8/30/2021 7:45,5619,2181,5331,1233,1152
8/30/2021 7:50,5644,2149,5386,1230,1151
8/30/2021 7:55,5647,2130,5458,1229,1150
8/30/2021 8:00,5666,2136,5460,1235,1149
8/30/2021 8:05,5691,2128,5626,1226,1146
8/30/2021 8:10,5705,2129,5718,1225,1149
8/30/2021 8:15,5724,2144,5667,1222,1146
8/30/2021 8:20,5735,2196,5623,1223,1149
8/30/2021 8:25,5749,2218,5661,1225,1148
8/30/2021 8:30,5748,2261,5709,1229,1148
8/30/2021 8:35,5729,2312,5644,1234,1143
8/30/2021 8:40,5794,2332,5633,1232,1143
8/30/2021 8:45,5777,2318,5704,1231,1143
8/30/2021 8:50,5799,2358,5706,1228,1149
8/30/2021 8:55,5833,2371,5659,1229,1148
8/30/2021 9:00,5835,2377,5673,1227,1149
8/30/2021 9:05,5821,2391,5695,1234,1147
8/30/2021 9:10,5857,2394,5679,1231,1146
8/30/2021 9:15,5878,2403,5668,1226,1142
8/30/2021 9:20,5865,2411,5631,1219,1145
8/30/2021 9:25,5876,2427,5689,1227,1146
8/30/2021 9:30,5902,2435,5651,1235,1144
8/30/2021 9:35,5899,2409,5681,1230,1140
8/30/2021 9:40,5912,2411,5695,1223,1146
8/30/2021 9:45,5931,2428,5660,1219,1140
8/30/2021 9:50,5943,2429,5647,1227,1141
8/30/2021 9:55,5956,2435,5694,1231,1146
8/30/2021 10:00,5951,2450,5656,1214,1140
8/30/2021 10:05,5955,2454,5648,1220,1144
8/30/2021 10:10,5924,2449,5627,1220,1145
8/30/2021 10:15,5952,2455,5635,1228,1145
8/30/2021 10:20,5988,2449,5653,1228,1143
8/30/2021 10:25,5977,2447,5721,1230,1145
8/30/2021 10:30,6000,2455,5716,1226,1138
8/30/2021 10:35,6020,2441,5723,1233,1138
8/30/2021 10:40,6030,2450,5694,1231,1135
8/30/2021 10:45,6043,2465,5723,1228,1141
8/30/2021 10:50,6063,2452,5719,1227,1137
8/30/2021 10:55,6056,2474,5726,1230,1142
8/30/2021 11:00,6049,2459,5780,1222,1142
8/30/2021 11:05,6060,2456,5851,1222,1137
8/30/2021 11:10,6090,2452,5933,1217,1137
8/30/2021 11:15,6088,2463,5882,1233,1141
8/30/2021 11:20,6091,2449,5883,1227,1140
8/30/2021 11:25,6090,2452,5935,1223,1136
8/30/2021 11:30,6088,2449,5909,1209,1141
8/30/2021 11:35,6078,2428,5880,1218,1136
